data_captura,titulo,data_referencia,codigo_selic,data_base_emissao,data_vencimento,tx_compra,tx_venda,tx_indicativa,pu,desvio_padrao,interv_ind_inf_d0,interv_ind_sup_d0,interv_ind_inf_dma1,interv_ind_sup_dma1,criterio
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2027-03-01,0.0127,0.0103,0.0115,19312.309649,0.00038680620471,-0.0734,0.0338,-0.0801,0.0455,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2027-09-01,0.0182,0.0151,0.0167,19309.991994,0.00018864840312,-0.0014,0.0343,-0.0132,0.046,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2028-03-01,0.0228,0.0196,0.0212,19306.959727,0.00018994457086,0.0029,0.0723,-0.0088,0.0823,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2028-09-01,0.0337,0.0309,0.0323,19300.219212,0.00018337317143,0.0217,0.0719,0.0217,0.0699,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2029-03-01,0.0451,0.0425,0.0442,19291.180355,0.00020058392259,0.0332,0.0662,0.0331,0.065,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2029-09-01,0.0555,0.0532,0.0542,19280.712278,0.00030055501992,0.0368,0.0662,0.0364,0.0661,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2030-03-01,0.0635,0.0603,0.0619,19270.2442,0.00004955935835,0.0375,0.0746,0.0378,0.0747,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2030-06-01,0.0672,0.0637,0.0655,19264.623885,0.00004258145136,0.0397,0.0786,0.0404,0.0785,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2030-09-01,0.0716,0.0685,0.0701,19257.748173,0.00015559730075,0.0449,0.0798,0.0457,0.0798,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2030-12-01,0.0719,0.0685,0.0701,19254.368259,0.00020749127693,0.054,0.0791,0.0547,0.0792,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2031-03-01,0.0762,0.0726,0.0743,19247.35735,0.00017505219222,0.0604,0.0833,0.061,0.0835,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2031-06-01,0.0803,0.0772,0.0785,19239.902225,0.00027318779255,0.0664,0.0894,0.0665,0.09,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2031-09-01,0.0825,0.0794,0.0808,19233.799065,0.00015484379226,0.0693,0.1005,0.0693,0.1009,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2031-12-01,0.095,0.0913,0.093,19217.208514,0.00017505216365,0.0818,0.103,0.0817,0.1032,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2032-03-01,0.101,0.0974,0.0991,19206.296218,0.00020390914644,0.0875,0.1127,0.0875,0.1122,Calculado
2026-06-30,LFT,2026-06-29,210100,2000-07-01,2032-06-01,0.111,0.1091,0.1099,19189.338705,0.00025489360526,0.0973,0.1195,0.0961,0.1196,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2026-08-15,11.3328,11.2968,11.3101,4806.970675,0.01803600895542,10.8135,12.7929,10.5235,12.5195,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2027-05-15,8.68,8.6493,8.6634,4673.360781,0.00608466420766,8.4554,8.9825,8.4298,8.9613,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2028-08-15,8.8341,8.8028,8.8172,4598.603879,0.00942436742121,8.5554,9.021,8.5683,9.0337,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2029-05-15,8.5741,8.5457,8.5543,4487.186477,0.00568335078805,8.2355,8.7351,8.2735,8.7729,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2030-08-15,8.5832,8.5485,8.5664,4448.644614,0.00625345754043,8.2462,8.7567,8.2675,8.778,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2031-05-15,8.4665,8.4363,8.45,4341.871381,0,8.1725,8.6755,8.1509,8.6539,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2032-08-15,8.37,8.3435,8.3564,4339.132269,0.00617420973,8.0937,8.5805,8.0673,8.5542,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2033-05-15,8.282,8.2482,8.2653,4243.955241,0.00658443187147,8.0219,8.4921,7.9911,8.4614,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2035-05-15,8.1237,8.0958,8.11,4179.060089,0,7.864,8.3192,7.8466,8.3018,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2037-05-15,7.9692,7.9442,7.96,4137.456867,0,7.7041,8.1468,7.7059,8.1486,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2040-08-15,7.863,7.827,7.85,4134.7841,0,7.5991,8.0278,7.6068,8.0353,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2045-05-15,7.702,7.673,7.6898,4018.205984,0.00057353931862,7.4335,7.8511,7.4555,7.8729,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2050-08-15,7.6525,7.6187,7.6368,4030.441947,0.00649376411028,7.3814,7.7936,7.4072,7.8192,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2055-05-15,7.589,7.5481,7.5684,3943.63864,0.00813648853253,7.315,7.7251,7.3411,7.7508,Calculado
2026-06-30,NTN-B,2026-06-29,760199,2000-07-15,2060-08-15,7.5835,7.5441,7.5615,3978.99119,0.00833729072661,7.3095,7.7191,7.3352,7.7442,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2016-01-15,2027-01-01,13.9298,13.8954,13.9125,1029.912426,0.00172850004628,13.7334,14.1985,13.715,14.1773,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2018-01-05,2029-01-01,14.1997,14.1568,14.178,968.213094,0.00012810249802,13.7562,14.7145,13.7184,14.6768,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2020-01-10,2031-01-01,14.4319,14.4208,14.4264,914.181819,0.00191439409736,14.0767,14.9241,14.0282,14.8359,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2022-01-07,2033-01-01,14.4572,14.4455,14.451,874.690061,0,14.1446,14.9177,14.0917,14.8162,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2024-01-05,2035-01-01,14.4303,14.4108,14.4166,847.300305,0.00167278289087,14.1285,14.8611,14.0711,14.7774,Calculado
2026-06-30,NTN-F,2026-06-29,950199,2026-01-09,2037-01-01,14.4167,14.3967,14.4042,825.562225,0.00293746668407,14.1151,14.8193,14.0708,14.7751,Calculado
2026-07-01,LTN,2026-06-30,100000,2023-01-06,2026-07-01,14.3495,14.3196,14.3196,999.469078,0.08298514750165,14.1733,14.5903,--,--,Calculado
2026-07-01,LTN,2026-06-30,100000,2024-07-05,2026-10-01,13.8154,13.7475,13.774,966.767549,0.03775004879732,13.6619,13.9345,13.6267,13.8981,Calculado
2026-07-01,LTN,2026-06-30,100000,2025-01-10,2027-04-01,13.7699,13.7289,13.7522,908.347884,0.0141048206263,13.5965,14.2429,13.4573,14.1011,Calculado
2026-07-01,LTN,2026-06-30,100000,2023-07-07,2027-07-01,13.7802,13.6933,13.7512,879.561195,0.02936165996687,13.5821,14.3584,13.3798,14.1546,Calculado
2026-07-01,LTN,2026-06-30,100000,2025-07-04,2027-10-01,13.9184,13.9048,13.9109,849.315266,0.00288489983362,13.6243,14.4787,13.4927,14.3463,Calculado
2026-07-01,LTN,2026-06-30,100000,2024-01-05,2028-01-01,13.9592,13.943,13.953,821.648852,0,13.6252,14.5199,13.5099,14.4042,Calculado
2026-07-01,LTN,2026-06-30,100000,2026-01-09,2028-04-01,13.9836,13.972,13.9789,794.935146,0.00354441327867,13.6617,14.5823,13.524,14.4439,Calculado
2026-07-01,LTN,2026-06-30,100000,2024-07-05,2028-07-01,13.9821,13.9639,13.9736,770.223706,0.00219905282565,13.6712,14.6286,13.5157,14.4726,Calculado
2026-07-01,LTN,2026-06-30,100000,2022-02-11,2029-01-01,14.1123,14.0992,14.1061,720.128656,0.00198908787639,13.7695,14.7416,13.6376,14.6098,Calculado
2026-07-01,LTN,2026-06-30,100000,2025-07-04,2029-07-01,14.2048,14.1928,14.198,673.237849,0.00115684944569,13.8697,14.8087,13.7425,14.6819,Calculado
2026-07-01,LTN,2026-06-30,100000,2024-01-05,2030-01-01,14.2224,14.2119,14.2161,629.98298,0.00106893141501,13.9094,14.8022,13.7802,14.6734,Calculado
2026-07-01,LTN,2026-06-30,100000,2025-01-10,2032-01-01,14.2933,14.2827,14.2878,481.262085,0.00107947275556,14.0304,14.7719,13.924,14.6655,Calculado
2026-07-01,NTN-C,2026-06-30,770100,2000-07-01,2031-01-01,8.2804,7.9538,8.0626,7992.772843,0.08551799630663,7.5447,8.4893,7.593,8.5376,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2026-09-01,-0.033,-0.0712,-0.0624,19326.0875,0.02648551689603,-0.1489,-0.0126,-0.1326,0.0027,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2027-03-01,0.012,0.01,0.0113,19322.493247,0.00030223338664,-0.0801,0.0455,-0.071,0.0477,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2027-09-01,0.0171,0.015,0.0167,19320.15505,0.00018427786085,-0.0132,0.046,-0.0155,0.0487,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2028-03-01,0.0229,0.0208,0.0215,19317.024571,0.00040392807528,-0.0088,0.0823,-0.0109,0.0809,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2028-09-01,0.0336,0.0305,0.0322,19310.435107,0.00017536139826,0.0217,0.0699,0.0216,0.0662,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2029-03-01,0.0451,0.044,0.0445,19301.198262,0,0.0331,0.065,0.0334,0.0622,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2029-09-01,0.0557,0.0532,0.0544,19290.763333,0.00010555969875,0.0364,0.0661,0.0357,0.0662,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2030-03-01,0.0635,0.061,0.062,19280.347728,0,0.0378,0.0747,0.0387,0.0747,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2030-06-01,0.0672,0.0642,0.0656,19274.705137,0.00019670485505,0.0404,0.0785,0.0419,0.0786,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2030-09-01,0.0718,0.0681,0.0701,19267.922433,0.00015788115784,0.0457,0.0798,0.0476,0.0798,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2030-12-01,0.072,0.0682,0.0701,19264.540743,0.00015484379226,0.0547,0.0792,0.0567,0.0792,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2031-03-01,0.0761,0.0726,0.0743,19257.526152,0.00017311068713,0.061,0.0835,0.0618,0.0846,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2031-06-01,0.0798,0.0769,0.0785,19250.06711,0.00007262726761,0.0665,0.09,0.0665,0.0915,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2031-09-01,0.0826,0.0792,0.0808,19243.960744,0.00014142132088,0.0693,0.1009,0.0693,0.1016,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2031-12-01,0.0948,0.0914,0.093,19227.380802,0.00013826655416,0.0817,0.1032,0.0817,0.103,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2032-03-01,0.101,0.0975,0.0991,19216.462774,0.00020232562863,0.0875,0.1122,0.0875,0.1109,Calculado
2026-07-01,LFT,2026-06-30,210100,2000-07-01,2032-06-01,0.1105,0.1095,0.1099,19199.515676,0.00005439053226,0.0961,0.1196,0.0933,0.1196,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2026-08-15,11.2785,11.2146,11.2498,4810.088855,0.00047149516434,10.5235,12.5195,10.4557,12.4684,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2027-05-15,8.6653,8.6378,8.65,4676.098736,0,8.4298,8.9613,8.4134,8.9493,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2028-08-15,8.8051,8.7751,8.7903,4603.079572,0.00249765972062,8.5683,9.0337,8.5418,9.0068,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2029-05-15,8.5426,8.516,8.53,4491.97252,0,8.2735,8.7729,8.2493,8.7486,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2030-08-15,8.532,8.5026,8.52,4457.600523,0,8.2675,8.778,8.2211,8.7316,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2031-05-15,8.4051,8.3773,8.3922,4353.674052,0.00331877774188,8.1509,8.6539,8.0931,8.5962,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2032-08-15,8.3125,8.2878,8.2991,4352.702422,0.00308927592164,8.0673,8.5542,8.0099,8.4969,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2033-05-15,8.2452,8.2137,8.2248,4254.819015,0.0073325954825,7.9911,8.4614,7.9505,8.4209,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2035-05-15,8.1311,8.0984,8.1098,4181.032026,0.00211119464996,7.8466,8.3018,7.8464,8.3016,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2037-05-15,7.9971,7.9705,7.9879,4130.976503,0.01255809012947,7.7059,8.1486,7.7338,8.1765,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2040-08-15,7.8658,7.8423,7.8531,4135.564491,0.00385773804839,7.6068,8.0353,7.6099,8.0384,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2045-05-15,7.714,7.685,7.6989,4016.333666,0.00198801556332,7.4555,7.8729,7.4647,7.8819,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2050-08-15,7.6569,7.6256,7.64,4030.81806,0,7.4072,7.8192,7.4106,7.8222,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2055-05-15,7.5905,7.5532,7.569,3945.091874,0.002001822085,7.3411,7.7508,7.3419,7.7511,Calculado
2026-07-01,NTN-B,2026-06-30,760199,2000-07-15,2060-08-15,7.5743,7.5446,7.5551,3983.795917,0.00729793679131,7.3352,7.7442,7.3291,7.7375,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2016-01-15,2027-01-01,13.863,13.831,13.8474,1030.730123,0.0091030301488,13.715,14.1773,13.6517,14.111,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2018-01-05,2029-01-01,14.0706,14.0383,14.0551,970.962541,0.0101948227915,13.7184,14.6768,13.5954,14.554,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2020-01-10,2031-01-01,14.3042,14.2907,14.2984,918.229599,0.00144147016965,14.0282,14.8359,13.9,14.708,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2022-01-07,2033-01-01,14.3397,14.3291,14.3342,879.19213,0.00053355257473,14.0917,14.8162,13.9749,14.6994,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2024-01-05,2035-01-01,14.3223,14.3055,14.3112,851.893336,0.00069806279087,14.0711,14.7774,13.9657,14.672,Calculado
2026-07-01,NTN-F,2026-06-30,950199,2026-01-09,2037-01-01,14.3087,14.2916,14.3019,830.353585,0.00245635430262,14.0708,14.7751,13.9686,14.6729,Calculado
2026-07-02,LTN,2026-07-01,100000,2024-07-05,2026-10-01,13.7761,13.7036,13.7439,967.328753,0.01804827676289,13.6267,13.8981,13.5965,13.8667,Calculado
2026-07-02,LTN,2026-07-01,100000,2025-01-10,2027-04-01,13.818,13.7915,13.8058,908.494813,0.00319963081464,13.4573,14.1011,13.5119,14.153,Calculado
2026-07-02,LTN,2026-07-01,100000,2023-07-07,2027-07-01,13.838,13.8084,13.8241,879.451873,0.00650904348196,13.3798,14.1546,13.4532,14.2264,Calculado
2026-07-02,LTN,2026-07-01,100000,2025-07-04,2027-10-01,14.0288,14.0182,14.0241,848.699963,0.00178237401799,13.4927,14.3463,13.6061,14.4587,Calculado
2026-07-02,LTN,2026-07-01,100000,2024-01-05,2028-01-01,14.0928,14.0799,14.0845,820.653894,0.00211720840259,13.5099,14.4042,13.6414,14.5352,Calculado
2026-07-02,LTN,2026-07-01,100000,2026-01-09,2028-04-01,14.128,14.115,14.1209,793.616924,0.00179151438733,13.524,14.4439,13.6659,14.585,Calculado
2026-07-02,LTN,2026-07-01,100000,2024-07-05,2028-07-01,14.1501,14.1312,14.14,768.387196,0.0017223184781,13.5157,14.4726,13.6819,14.6383,Calculado
2026-07-02,LTN,2026-07-01,100000,2022-02-11,2029-01-01,14.3009,14.2888,14.295,717.551352,0,13.6376,14.6098,13.8264,14.7987,Calculado
2026-07-02,LTN,2026-07-01,100000,2025-07-04,2029-07-01,14.3921,14.3827,14.3875,670.276913,0,13.7425,14.6819,13.9318,14.8715,Calculado
2026-07-02,LTN,2026-07-01,100000,2024-01-05,2030-01-01,14.4148,14.4047,14.4097,626.619641,0.00150752279916,13.7802,14.6734,13.9736,14.8672,Calculado
2026-07-02,LTN,2026-07-01,100000,2025-01-10,2032-01-01,14.4724,14.4627,14.4672,477.401964,0.0010242883676,13.924,14.6655,14.1034,14.845,Calculado
2026-07-02,NTN-C,2026-07-01,770100,2000-07-01,2031-01-01,8.3117,7.9396,8.0682,7603.588835,0.07324527113459,7.593,8.5376,7.4822,8.4268,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2026-09-01,-0.0261,-0.0762,-0.0566,19335.988344,0.00956720091354,-0.1326,0.0027,-0.1321,0.0114,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2027-03-01,0.0112,0.0056,0.0099,19332.836886,0.0016502723048,-0.071,0.0477,-0.0734,0.0515,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2027-09-01,0.0156,0.0132,0.0147,19330.768138,0.00047441913958,-0.0155,0.0487,-0.0225,0.053,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2028-03-01,0.0218,0.019,0.0207,19327.442674,0.00066972337573,-0.0109,0.0809,-0.0167,0.083,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2028-09-01,0.0328,0.0299,0.0317,19320.81108,0.00058390727004,0.0216,0.0662,0.0212,0.0632,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2029-03-01,0.0446,0.0422,0.0436,19311.820727,0.00064250326847,0.0334,0.0622,0.0326,0.0605,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2029-09-01,0.0551,0.0523,0.0536,19301.418984,0.00036417714096,0.0357,0.0662,0.0353,0.0653,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2030-03-01,0.0634,0.0602,0.0617,19290.746565,0.0003345490547,0.0387,0.0747,0.0388,0.0743,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2030-06-01,0.0671,0.0637,0.0652,19285.19768,0.00042460765419,0.0419,0.0786,0.0424,0.0781,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2030-09-01,0.0719,0.0682,0.07,19278.16007,0.00004522665143,0.0476,0.0798,0.0479,0.0798,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2030-12-01,0.0717,0.0683,0.07,19274.795937,0.00004140386455,0.0567,0.0792,0.057,0.0794,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2031-03-01,0.0761,0.0724,0.0742,19267.796996,0.0001922454941,0.0618,0.0846,0.0616,0.0852,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2031-06-01,0.0803,0.0766,0.0785,19260.237365,0.00004923657177,0.0665,0.0915,0.0664,0.0918,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2031-09-01,0.0825,0.079,0.0807,19254.224462,0.00031992644467,0.0693,0.1016,0.0691,0.1019,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2031-12-01,0.0958,0.0913,0.093,19237.539139,0.00007037307724,0.0817,0.103,0.0817,0.1028,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2032-03-01,0.1008,0.0974,0.099,19226.731381,0.00010467029187,0.0875,0.1109,0.0874,0.1104,Calculado
2026-07-02,LFT,2026-07-01,210100,2000-07-01,2032-06-01,0.1104,0.1091,0.1098,19209.794715,0.00008660248264,0.0933,0.1196,0.0922,0.1196,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2026-08-15,11.4565,11.4011,11.435,4811.79523,0.02738612787526,10.4557,12.4684,10.636,12.6656,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2027-05-15,8.7226,8.685,8.7045,4676.339232,0.00957968656742,8.4134,8.9493,8.4653,9.0057,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2028-08-15,8.8825,8.8541,8.869,4598.748899,0.00188561808169,8.5418,9.0068,8.6206,9.0854,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2029-05-15,8.6178,8.5861,8.6033,4486.122511,0.00851068471863,8.2493,8.7486,8.3226,8.8219,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2030-08-15,8.6043,8.5757,8.59,4449.413106,0,8.2211,8.7316,8.2911,8.8016,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2031-05-15,8.4807,8.4425,8.46,4344.285978,0.00313134062504,8.0931,8.5962,8.1609,8.664,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2032-08-15,8.3996,8.3682,8.384,4337.658945,0.01251189909806,8.0099,8.4969,8.0948,8.5818,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2033-05-15,8.3452,8.3177,8.3282,4234.148283,0.00747164992622,7.9505,8.4209,8.0539,8.5243,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2035-05-15,8.2361,8.21,8.22,4154.187766,0,7.8464,8.3016,7.9566,8.4118,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2037-05-15,8.0977,8.063,8.078,4106.016153,0.00303291467404,7.7338,8.1765,7.8239,8.2666,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2040-08-15,7.9535,7.9195,7.9389,4107.732166,0.00990047367958,7.6099,8.0384,7.6956,8.1243,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2045-05-15,7.7728,7.7289,7.753,3996.499445,0.0046376020668,7.4647,7.8819,7.5187,7.9362,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2050-08-15,7.7052,7.6727,7.6888,4011.317834,0.00506132567022,7.4106,7.8222,7.4592,7.8712,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2055-05-15,7.6257,7.5968,7.6157,3925.308608,0.00635933773753,7.3419,7.7511,7.3883,7.7981,Calculado
2026-07-02,NTN-B,2026-07-01,760199,2000-07-15,2060-08-15,7.622,7.5872,7.602,3963.259989,0.0064245508629,7.3291,7.7375,7.3756,7.7847,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2016-01-15,2027-01-01,13.9,13.8708,13.883,982.297074,0.00615032811645,13.6517,14.111,13.6883,14.1442,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2018-01-05,2029-01-01,14.2559,14.2256,14.2433,919.238399,0.00691702788125,13.5954,14.554,13.7836,14.7421,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2020-01-10,2031-01-01,14.496,14.4845,14.4906,864.575061,0.0009533052187,13.9,14.708,14.0921,14.9004,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2022-01-07,2033-01-01,14.5235,14.5103,14.5176,824.532005,0.00064563009533,13.9749,14.6994,14.1585,14.8828,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2024-01-05,2035-01-01,14.5079,14.4946,14.5,796.144364,0,13.9657,14.672,14.1545,14.8605,Calculado
2026-07-02,NTN-F,2026-07-01,950199,2026-01-09,2037-01-01,14.4736,14.4578,14.4663,775.012941,0.00091534536105,13.9686,14.6729,14.1329,14.837,Calculado
2026-07-03,LTN,2026-07-02,100000,2024-07-05,2026-10-01,13.8336,13.7305,13.7762,967.753426,0.03253490523223,13.5965,13.8667,13.6289,13.896,Calculado
2026-07-03,LTN,2026-07-02,100000,2025-01-10,2027-04-01,13.9601,13.8934,13.9135,908.326777,0.02643453792503,13.5119,14.153,13.6208,14.2592,Calculado
2026-07-03,LTN,2026-07-02,100000,2023-07-07,2027-07-01,14.0031,13.9444,13.9662,878.819809,0.01807521775028,13.4532,14.2264,13.596,14.3676,Calculado
2026-07-03,LTN,2026-07-02,100000,2025-07-04,2027-10-01,14.1312,14.1158,14.122,848.234512,0.00089010766764,13.6061,14.4587,13.7043,14.5561,Calculado
2026-07-03,LTN,2026-07-02,100000,2024-01-05,2028-01-01,14.2455,14.2341,14.239,819.422402,0,13.6414,14.5352,13.796,14.6894,Calculado
2026-07-03,LTN,2026-07-02,100000,2026-01-09,2028-04-01,14.2639,14.2504,14.2567,792.385929,0.00099473890042,13.6659,14.585,13.8017,14.7201,Calculado
2026-07-03,LTN,2026-07-02,100000,2024-07-05,2028-07-01,14.28,14.2618,14.2694,767.060727,0.00092204382759,13.6819,14.6383,13.8112,14.7671,Calculado
2026-07-03,LTN,2026-07-02,100000,2022-02-11,2029-01-01,14.4401,14.4272,14.433,715.786532,0.00005345222166,13.8264,14.7987,13.9644,14.9368,Calculado
2026-07-03,LTN,2026-07-02,100000,2025-07-04,2029-07-01,14.5561,14.5452,14.5508,667.796989,0.00087329665635,13.9318,14.8715,14.095,15.035,Calculado
2026-07-03,LTN,2026-07-02,100000,2024-01-05,2030-01-01,14.5783,14.5677,14.5725,623.870146,0,13.9736,14.8672,14.1362,15.0302,Calculado
2026-07-03,LTN,2026-07-02,100000,2025-01-10,2032-01-01,14.6383,14.6265,14.6325,473.903683,0,14.1034,14.845,14.2688,15.0104,Calculado
2026-07-03,NTN-C,2026-07-02,770100,2000-07-01,2031-01-01,8.3013,7.9637,8.084,7601.003455,0.07771371510319,7.4822,8.4268,7.4987,8.4433,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2026-09-01,-0.0191,-0.0517,-0.0391,19345.526716,0.0194745150602,-0.1321,0.0114,-0.1187,0.0266,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2027-03-01,0.0087,0.0035,0.0073,19343.321472,0.00154101811475,-0.0734,0.0515,-0.0686,0.053,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2027-09-01,0.012,0.0081,0.0106,19341.851309,0.00072246683661,-0.0225,0.053,-0.0305,0.0562,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2028-03-01,0.0205,0.0176,0.0197,19337.94377,0.00075748892401,-0.0167,0.083,-0.0217,0.0797,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2028-09-01,0.031,0.0278,0.0305,19331.482791,0.00076674293606,0.0212,0.0632,0.02,0.0567,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2029-03-01,0.0427,0.0392,0.0418,19322.913288,0.00069099470331,0.0326,0.0605,0.0309,0.057,Calculado
2026-07-03,LFT,2026-07-02,210100,2000-07-01,2029-09-01,0.0538,0.052,0.053,19311.964442,0,0.0353,0.0653,0.0336,0.0646,Calculado
